Movie Name,Genre,Ratings,Voting Counts,Duration
The Heart and the Crown,Romance,,,
Romeo & Juliet: An East Side Story,Romance,,,82.0
Mathe Male Hoyyuthide,Romance,6.6,109.0,120.0
Parijaat,Romance,,,
Mystery in Bloom,Romance,,,
Loving Amina,Romance,,,
East West Love,Romance,,,
Paraíso para dos,Romance,,,
Couple Goals,Romance,,,
Alone at Heart,Romance,,,
Untitled Stripper Project,Romance,,,70.0
Still,Romance,,,
Extra Large,Romance,,,121.0
Boxed,Romance,,,78.0
Asymptotes,Romance,8.1,11.0,78.0
Just Our Luck,Romance,,,
Ahsaas (A Love Story),Romance,,,
Almost Love,Romance,,,100.0
Asurana Kaiyalli Parijata,Romance,7.0,104.0,
Eighteen years of love,Romance,,,
Parityag Patrak,Romance,,,82.0
The Adventures of Gabriel and Marcy,Romance,,,85.0
Krazy Kadhal,Romance,,,103.0
Notebook,Romance,,,
Oh my Kadhaley,Romance,,,
African Bodyguard,Romance,,,
Fem-Ship,Romance,,,
Companion of the Evenings,Romance,,,62.0
Everything Glamouring,Romance,,,77.0
Trevor,Romance,,,127.0
Lockdown,Romance,,,
Chill Macha,Romance,,,103.0
Myth 26,Romance,,,
Ishq Manzoor,Romance,,,
Harta Ishq,Romance,,,65.0
Two Rooms,Romance,,,299.0
Love d'Été,Romance,,,
Bu Li Bu Qi,Romance,,,75.0
Almost Kadhal,Romance,,,103.0
Jaanleva Ishq,Romance,,,120.0
Haye Hukku Haye Hukku Haaye Haaye Haaye,Romance,,,
Fei Zheng Chang Shi Hun,Romance,,,
The Shut Up Fairy,Romance,,,124.0
Gaixieguizheng,Romance,,,110.0
Sans Toote Par Saath Na Chhoote,Romance,,,131.0
Di Lemon! Di Musical: The True Story of the Man Who Introduced Vanilla to Hollywood,Romance,,,86.0
Lajjawati,Romance,,,130.0
Thomy e Milly,Romance,,,88.0
Gahero aa Ishq,Romance,,,121.0
