Movie Name,Genre,Ratings,Voting Counts,Duration
Poultrygeist 2: Dawn of the Chicken Dead,Horror,,,
Haunted Universities 4,Horror,6.3,35.0,128.0
Deathkeeper,Horror,6.9,22.0,95.0
Fourth Floor,Horror,3.7,1000.0,134.0
Pee Nak 5,Horror,5.4,64.0,120.0
Sengkolo: The Catastrophe of One Suro,Horror,6.2,18.0,104.0
Petaka Gunung Welirang,Horror,8.0,49.0,105.0
Tell Me Some Creepier Stories,Horror,5.7,9.0,
Goblin II,Horror,6.9,80.0,83.0
Panor 2,Horror,6.1,149.0,125.0
Home Sweet Home,Horror,5.3,8.0,
Lau Chu Hoa,Horror,7.6,40.0,94.0
The Green Monster,Horror,4.1,15.0,87.0
The Warren Museum: A True Case of the Nightmare Society,Horror,7.4,258.0,113.0
Perfect Soul,Horror,6.2,53.0,125.0
Betty's Revenge,Horror,3.4,119.0,74.0
The Shug,Horror,,,
First Night with Devva,Horror,,,130.0
Privadas de Suas Vidas,Horror,5.4,75.0,111.0
Carnival Tales,Horror,4.1,13.0,99.0
The Guard Room,Horror,6.4,21.0,94.0
The Undertaker 2: Afterlife,Horror,7.0,117.0,127.0
The Drop,Horror,,,
Aria-Remix,Horror,5.4,56.0,91.0
Sihir Tanah Kubur,Horror,4.7,13.0,86.0
It Wants Nightmares,Horror,9.0,7.0,
Los Días Libres,Horror,6.2,12.0,84.0
The Corpse 2,Horror,4.9,37.0,126.0
Bloody Summer Camp 2: Red Horizon,Horror,7.1,13.0,107.0
Together Till the End,Horror,5.5,8.0,84.0
Pemikat Jiwa,Horror,,,82.0
Dracula in Space,Horror,3.1,106.0,81.0
Watchdog,Horror,3.6,180.0,96.0
The Trek,Horror,6.7,29.0,104.0
Night of the Vamp-Friars,Horror,7.0,5.0,78.0
Bagworm,Horror,6.7,35.0,96.0
The Djinn's Curse 2,Horror,3.3,13.0,97.0
Before Granny Gets Us,Horror,5.5,112.0,103.0
Kat Crime: Tales of the Occult,Horror,6.9,479.0,88.0
Motherwitch,Horror,6.9,59.0,104.0
Ancestral Beasts,Horror,6.1,9.0,
Nameless,Horror,3.8,31.0,66.0
The Deadly Little Mermaid,Horror,2.2,62.0,84.0
You're All Doomed,Horror,2.5,75.0,70.0
Terrifier 4 (Roblox film),Horror,,,
The Raid,Horror,2.3,16.0,85.0
NFT: Cursed Images,Horror,3.4,195.0,73.0
The Covenant,Horror,4.1,16.0,89.0
Evil Dress,Horror,5.4,108.0,75.0
Pewaris Susuk,Horror,5.8,17.0,94.0
Sanctus House,Horror,3.0,78.0,
Ella solo come carne,Horror,4.3,46.0,72.0
Best Served Cold,Horror,4.3,55.0,98.0
The Fairfield County Four,Horror,2.8,301.0,76.0
White Eyes,Horror,,,
Prey,Horror,,,
The Leaching,Horror,7.7,20.0,
Boys Never Compromise,Horror,9.1,611.0,127.0
The Awakening,Horror,6.3,11.0,96.0
Stabby Chic,Horror,2.1,48.0,71.0
Jitters,Horror,4.4,150.0,93.0
La silla,Horror,6.0,48.0,76.0
Disturbed,Horror,6.1,39.0,
Blood Witch,Horror,3.7,159.0,80.0
It Wants Blood 2,Horror,3.5,17.0,
Gudang Merica,Horror,5.3,15.0,98.0
Threshold,Horror,9.4,15.0,65.0
The Boy with the Light-Blue Eyes,Horror,9.2,141.0,99.0
Bad Voodoo,Horror,4.5,955.0,86.0
Lady Parts,Horror,7.5,16.0,65.0
Blood Thirsty,Horror,4.3,7.0,70.0
Amityville Rex,Horror,3.0,61.0,69.0
Pay to Die,Horror,,,
Tarot: Yeniden Dogus,Horror,4.9,8.0,75.0
Deep Water,Horror,,,70.0
Gracie,Horror,,,
The Texas Chain Saw Massacre (Rotoscoped Animated Version),Horror,,,
The Monster Within,Horror,6.2,31.0,81.0
Hell Hath No Fury,Horror,4.0,128.0,99.0
A Mind in Chaos,Horror,1.8,13.0,
Demonetize,Horror,7.6,20.0,90.0
Amaravathiki Aahvanam,Horror,5.6,2100.0,141.0
Turn It Up!,Horror,5.3,10.0,91.0
Kijsada Paradise,Horror,6.0,31.0,113.0
The Devil's Mark,Horror,8.7,15.0,104.0
418,Horror,,,
Remanente: Voltagem,Horror,7.1,7.0,80.0
Seat Edge,Horror,7.6,581.0,128.0
Horrorcane,Horror,4.7,18.0,76.0
Dead Bloom,Horror,5.2,72.0,79.0
Pretty,Horror,6.7,1500.0,123.0
Diary of a Serial Killer,Horror,4.1,18.0,80.0
Squatch,Horror,3.0,34.0,
Oldburgh,Horror,4.4,33.0,111.0
Amityvillenado,Horror,3.5,179.0,111.0
Amityville: Descendants of Darkness,Horror,5.7,61.0,
Necropolis,Horror,3.9,105.0,127.0
Blood Moon Rite 8,Horror,7.6,61.0,130.0
The Burning of Broken Beak,Horror,6.9,18.0,97.0
Warung Pocong,Horror,6.1,26.0,97.0
Moodswing Whiskey,Horror,7.7,12.0,72.0
Demon Squad: Tooth and Claw,Horror,3.5,157.0,97.0
Wilderness Tapes: Volume One,Horror,4.5,151.0,52.0
The Tao Exorcist,Horror,4.8,17.0,110.0
Bakma,Horror,,,117.0
Cursed Hearse,Horror,2.4,74.0,96.0
Evil Eye,Horror,4.3,8.0,110.0
VCR Willie: Tape 2,Horror,5.7,10.0,
Strawstalker,Horror,4.9,266.0,
Hell Trotter,Horror,5.0,33.0,103.0
The Laksman,Horror,4.6,98.0,67.0
American Zoo,Horror,8.2,9.0,85.0
Jason Voorhees Nightmares,Horror,7.4,20.0,137.0
Ma Xo,Horror,7.2,49.0,102.0
El Convento,Horror,5.0,37.0,100.0
Ghost Diaries,Horror,7.7,19.0,72.0
The Mage,Horror,,,97.0
Captive,Horror,,,92.0
Gekijoban Mononoke Dai-San-Sho: Hebigami,Horror,7.1,27.0,
Be My Valentine,Horror,5.2,363.0,60.0
Ice Beast,Horror,5.4,558.0,50.0
Kanimangalam Kovilakam,Horror,5.2,718.0,122.0
A Casa,Horror,9.1,40.0,89.0
U.V.F: Underground Video Films,Horror,,,88.0
Magic 3: The Final Ritual,Horror,3.9,26.0,89.0
Cancelled,Horror,,,
Human Hibachi 3: The Last Supper,Horror,4.5,185.0,
The Nameless Ballad,Horror,,,87.0
Drax,Horror,,,97.0
