Movie Name,Genre,Ratings,Voting Counts,Duration
Need for Speed: Day of Final Reckoning,Action,,,93.0
Raktha Kashmira,Action,5.6,21.0,165.0
Blood & Ice,Action,7.9,8.0,
G.O.D.Tech,Action,,,105.0
Zaverbovannyy,Action,2.9,104.0,86.0
JC the University,Action,6.7,34.0,162.0
Rodeo Dreams,Action,,,90.0
The Sanctum 3: Afterlife,Action,,,158.0
Echo Point,Action,,,62.0
Nilakanta,Action,2.5,3800.0,154.0
Wanted,Action,5.4,8.0,79.0
Korpur,Action,6.0,2200.0,145.0
D*cks,Action,3.0,47.0,
Price of the Game,Action,8.5,13.0,67.0
Margarita La De Tijuana,Action,,,99.0
Yugantar - The End of Time,Action,,,160.0
Submarine of the Deep,Action,2.8,8.0,
Human Cocaine,Action,5.7,30.0,107.0
Kendada Seragu,Action,7.1,133.0,118.0
Therachaapa,Action,7.3,1100.0,151.0
Devagudi,Action,1.8,2100.0,152.0
Guardian,Action,3.6,26.0,
Cold Feet,Action,,,
The Man with a Hat,Action,7.7,13.0,125.0
The Pet II,Action,,,
Delhi Gate,Action,6.4,6.0,137.0
Space Mutation,Action,2.8,13.0,90.0
Remanence,Action,,,
Guantanamera,Action,4.1,68.0,112.0
Undir Ísnum,Action,5.5,53.0,
Triesverse: Cataclysm,Action,,,
The Keris,Action,3.7,18.0,132.0
Bullet Proof Soul AI Movie,Action,,,90.0
Ragu Ram,Action,,,109.0
Gli imprevisti 2,Action,,,
Vengeance,Action,,,
Deadly Killer,Action,2.4,335.0,148.0
Golden Blood,Action,,,
Made Man,Action,,,54.0
The Hostage's Hero,Action,6.0,9.0,89.0
The Amazing Spider-Fuser,Action,,,
Detective Dee: Buddha's Wrath,Action,,,71.0
The Lock In,Action,,,
Jangan Seperti Bapak,Action,7.2,13.0,100.0
Gangster's Daughter 5,Action,,,70.0
The Good Assassin,Action,9.4,5.0,
Harry Potter and the Sorcerer's Stone in Shared Reality,Action,,,
The Pale Snow and Kirin,Action,7.2,56.0,74.0
Slash III,Action,8.0,10.0,113.0
Tapped,Action,6.9,18.0,
Daiva,Action,9.4,15.0,
Pinik,Action,6.9,8.0,141.0
Sandigdham,Action,8.5,1100.0,97.0
The Last Admission,Action,,,78.0
Jagannath,Action,,,140.0
History: The Life of David Trujillo,Action,,,
100 Days Love Story,Action,6.6,2200.0,119.0
Marcus James: The Movie 2,Action,7.9,20.0,
Neon Dream,Action,,,71.0
Shell V-Power Games - Budapest,Action,9.0,30.0,240.0
The Legend of Udham Singh,Action,5.8,1000.0,
Krasnyy prizrak 1812,Action,,,99.0
Love Love: Fractures,Action,8.7,8.0,
The Apocalypse,Action,,,
Friendly Viacom and Friends: The Movie,Action,,,86.0
High Voltage Rakshak,Action,,,109.0
Yagoat,Action,7.8,8.0,83.0
Ghermeze Yavash,Action,1.8,37.0,91.0
I'm Not Gangster,Action,5.7,41.0,96.0
Eiga Chô Uchû Keiji Gyaban Infiniti Taiyô ga Naita Hi,Action,,,30.0
Micidiale,Action,,,71.0
Sud Shakarambh,Action,,,115.0
Baltimore Siege,Action,,,138.0
The Final Battle,Action,5.1,10.0,88.0
Tosnos,Action,3.6,5.0,151.0
Ace Female Bodyguard,Action,,,77.0
Varugai Pathivedu,Action,7.1,7.0,123.0
Pariwartan,Action,,,
Oracle of the Dragon,Action,,,87.0
The Wife They Built,Action,,,
Operation Padma,Action,8.3,1200.0,148.0
Paradox - India's First Time-Inversion Film,Action,,,66.0
Caja Rapida,Action,8.7,60.0,
Gringa Bitch,Action,,,71.0
Hyped UP Bunnies,Action,,,61.0
ATHOS Au coeur de la Patrouille de France,Action,7.3,45.0,86.0
Officer,Action,,,
Killeidoscope,Action,,,126.0
Simhapuriya Simha,Action,7.0,482.0,136.0
Onsen Shark 2: Kyushu Daikessen,Action,,,88.0
Brave Skies,Action,,,90.0
Spasti bessmertnogo,Action,8.2,161.0,105.0
Last Night in Sorrento,Action,,,
The Book Movie,Action,,,
Demon Dancer: Sua/Nara,Action,6.3,100.0,82.0
Serious Crime Innocence,Action,,,97.0
Shank,Action,,,105.0
Trouble Shooter,Action,,,89.0
El Ultimo Encargo de Julián Rojas,Action,,,
Chien Nam: Ve Sau Thoat Xac,Action,,,90.0
Vajra,Action,,,
Love Sick Rebourne,Action,,,65.0
Baba,Action,,,
Big Dog,Action,,,122.0
Sugriva,Action,8.9,1000.0,96.0
Sweet Rogue Killer 'SRK': The Killer's Game,Action,8.0,5.0,
Diamond Dacoit,Action,8.9,1500.0,
Sherr,Action,,,130.0
Mruthyudevate,Action,,,150.0
Maddane,Action,8.1,1000.0,142.0
El interrogante,Action,,,91.0
The Match-Stick Flame 3: Red Mafia,Action,4.0,15.0,69.0
Toro Encartado,Action,,,90.0
Death Border,Action,,,80.0
Class reunion,Action,8.4,13.0,
Unbeatable: Road to Tokyo,Action,,,
The Third Rail,Action,,,
Eliminate Criminals,Action,,,90.0
Sayap Garuda,Action,,,
Davi Fortão - O herói,Action,,,
Ron,Action,,,130.0
Hero in the Hidden City,Action,,,92.0
Felai FX - Trader Gelap: Apa Mau Takut,Action,,,88.0
Korat Fight: The Dream,Action,,,
El Dia De Los Muertos Angeles Caidos,Action,,,80.0
Grief 97% 75%+ X27 Stream 364,Action,7.8,10.0,
In the Name of the Father,Action,,,85.0
Sender,Action,,,70.0
SkullFace: Afterlife,Action,,,32.0
Escalofrío,Action,,,106.0
